,id,sku,short_description,price,list_price,discount,discount_rate,review_count,quantity_sold,cs_id,cs_name,stock_item,inventory_status,product_name,brand_id,brand_name,location
110,242618399,5861719359039,"Lưu ý: Nhiều trường hợp do dùng thẻ nhớ không chính hãng nên camera không nhận thẻ nhớ, trong trường hợp đó shop không hỗ trợ lỗi đọc thẻ nhớ. Để được hỗ trợ tốt nhất hãy mua kèm thẻ nhớ của shop.- K...",585000,860000,275000,32,37,163,222073,TRANGIATELECOM,1000,available,Camera không dây EZVIZ TY1 siêu nét chống ngược sáng - Hàng chính hãng,247217,EZVIZ,Trong nước
111,47868431,7892901299866,"Video Độ Nét Cao: Ghi lại mọi chi tiết ở độ phân giải 1080p rõ nét.Chế Độ Quan Sát Ban Đêm Nâng Cao: Ngay cả vào ban đêm, camera có thể nhìn thấy hình ảnh ở khoảng cách lên đến 9 mét.Phát Hiện và T...",559000,559000,0,0,0,11,1242,"Vo Hoang Trading Co.,Ltd",1000,available,Camera Wi-Fi TP-Link Tapo C200 1080P (2MP) An Ninh Gia Đình Có Thể Điều Chỉnh Hướng - Hàng Chính Hãng,27464,TP-Link,Trong nước
112,106661426,9140740338885,"Camera wifi gia đình IMOU Ranger 2 A42P-B 4MP chính hãng xoay 360 độ , đàm thoại hai chiều , nhận thông báo khi phát hiện chuyển động và tiếng động lạTiêu chuẩn Bộ Nhớ sử dụng camera tối thiểu là Fl...",736000,736000,0,0,69,326,48369,KHO SỈ CÔNG NGHỆ,1000,available,"Camera wifi gia đình IMOU Ranger 2 A42P 4MP chính hãng xoay 360 độ , đàm thoại hai chiều , nhận thông báo khi phát hiện chuyển động và tiếng động lạ - Hàng Chính Hãng",416097,IMOU,Trong nước
113,128871329,2768502409729,[Combo EZVIZ-C8C Kèm Thẻ Nhớ Kioxia 32GB/64GB]EZVIZ C8C- CAMERA QUAT QUÉT NGOÀI TRỜI - PHÁ VỠ GIỚI HẠN THỊ GIÁĐộng cơ quay quét 360 độ cho tầm nhìn bao quátĐộ phân giải FHD 1080p cho bạn quan sát ...,1280000,1280000,0,0,0,0,0,,0,available,Combo Camera Wi-fi EZVIZ C8C 2MP Ngoài Trời Kèm Thẻ Nhớ  32GB/64GB - Hàng Chính Hãng,247217,EZVIZ,Trong nước
114,242443347,3092626268795,"* Sản phẩm có 3 thuộc tính lựa chọn, Quý khách lưu ý chọn đúng thuộc tính cần mua:1. CAMERA KHÔNG THẺ2. CAMERA + THẺ 32GB3. CAMERA + THẺ 64GB THÔNG TIN SẢN PHẨM- Camera Wifi Yoosee hình ...",248000,248000,0,0,1,9,196510,ĐiệnTửSàiGòn,1000,available,"Camera Yoosee Bóng Đèn Thế Hệ Mới 3.0MP - Xoay 360 Độ, Xem Đêm Có Màu, Mẫu Mới 2023 - Hàng Chính Hãng",111625,Yoosee,Trong nước
115,148713428,4492022478159,CAMERA WIFI TRONG NHÀ YOOSEE 3 RÂU  QUAY ĐÊM CÓ MÀULưu ý: Có 3 phân loại và 3 mức giá khác nhau quý khách chọn đúng phân loại cần mua.Camera chưa kèm thẻ. ( Chỉ có camera + phụ kiện đầy đủ)Camera...,299000,330000,31000,9,20,79,251116,Khang House,1000,available,"Camera Yoosee Trong Nhà Thế Hệ Mới Ban Đêm Có Màu, Đàm Thoại Hai Chiều Full HD 1080P-Hàng Nhập Khẩu",111625,Yoosee,Trong nước
116,171811930,9289628073750,"Bạn nên chọn đúng shop CameraMini để có sản phẩm chất lượng tốt nhất. Có nhiều shop khác đăng lại sản phẩm giống hình ảnh và thông tin sản phẩm nên các bạn cân nhắc mua cho đúng shop ""CameraMini"". Cảm...",199000,199000,0,0,27,114,188895,CameraMini,1000,available,"Camera mini siêu nhỏ A9 wifi kết nối với điện thoại từ xa, có pin, không dây hàng nhập khẩu",561415,	OEM,Trong nước
117,97547691,1162611145966,"Camera Wifi Yoosee 3.0 Mpx Full HD, Dòng Ngoài Trời Xoay 360°4 râu 20 LED ( BH 12 Tháng)Lưu ý: Có 3 phân loại và 3 mức giá khác nhau quý khách chọn đúng phân loại theo nhu cầu sử dụng nhé!1. Camera...",599000,599000,0,0,127,361,114143,Goviz Store,1000,available,"Camera Wifi Yoosee 3.0 Mpx Full HD, Dòng Ngoài Trời Xoay 360° 4 râu 20 LED Xem Đêm Có Màu-Đàm Thoại 2 Chiều-Phát Hiện Chuyển Động Chống Trộm-Hàng Nhập Khẩu",111625,Yoosee,Trong nước
118,44772856,8664135465459,"CAMERA IP WIFI NGOÀI TRỜI YOOSEE THẾ HỆ MỚI - BAN ĐÊM CÓ MÀU KHI BẬT ĐÈN LED TRỢ SÁNG* Sản phẩm có 3 thuộc tính lựa chọn, Quý khách vui lòng bấm vào đường dẫn dưới đây để chọn mua:1. Camera Không Kè...",420000,430000,10000,2,39,143,196510,ĐiệnTửSàiGòn,1000,available,Camera Ip Wifi Ngoài Trời Yoosee GW-D08S ban đêm có màu - Hàng Nhập Khẩu,111625,Yoosee,Trong nước
119,114447811,8527000453713,  Giới thiệu Sản phẩm bán chạy nhất việt nam Camera IP Wifi Imou Ranger A42EP Quad HD (2K ) A22EP Full HD 1080P xoay 360 chính hãng bảo hành 2 năm   Có 2 phiên bản quý khách lựa chọn:   Thuộc tính ...,690000,690000,0,0,8,24,265319,Shop Phân Phối Camera,1000,available,Camera IP Wifi Imou Ranger A42EP Quad HD (2K ) A22EP Full HD 1080P xoay 360 - Hàng chính hãng,416097,IMOU,Trong nước
120,84305620,8124365695662,       SCG 24 xin kính chào quý khách! Chúc quý khách mua sắm vui vẻ   Đèn led có thể điều chỉnh độ sáng Hỗ trợ quay phim và chụp ảnh bằng phần mềm   ...,180000,180000,0,0,21,0,0,,0,upcoming,"Camera Nội Soi Tai Siêu Nét Đi Kèm Bộ Đầu Lấy Ráy ️ Nhỏ Gọn, Chống nước️ ..",111461,OEM,Trong nước
121,205492224,1884390401728,"  Mô tả sản phẩm   Cho hình ảnh HD sắc nét   Luôn luôn biết để cảnh báo cho bạn   Bạn có thể yên tâm với sự trợ giúp của Ứng dụng EZVIZ, vì các cảnh báo tự động sẽ được gửi cho bạn về bất kỳ hoạt ...",480200,490000,9800,2,16,65,265319,Shop Phân Phối Camera,1000,available,Camera EZVIZ C1C-B 1080P – Camera IP Wifi trong nhà thông minh - hàng Chính hãng,247217,EZVIZ,Trong nước
122,213710314,4601853883540,CAMERA WIFI TP-LINK TAPO C500 AN NINH QUAY/QUÉT NGOÀI TRỜI1080p Full HD Live View-Hiển thị hình ảnh rõ ràng và sắc nét với nhiều chi tiết hơn.Phát hiện người và theo dõi chuyển động-Trí tuệ nhân tạo...,940000,1090000,150000,14,1,11,27572,NGUYENVUSTORE,1000,available,Camera WiFi TP-Link Tapo C500 An Ninh Quay/Quét Ngoài Trời - Hàng Chính Hãng,27464,TP-Link,Trong nước
123,184758582,1327000844640,"CAMERA YOOSEE 5.0 MPX - HÌNH ẢNH BAN ĐÊM CÓ MÀU KHI BẬT ĐÈN TRỢ SÁNG - XOAY 4 CHIỀU - ĐÀM THOẠI 2 CHIỀU * Camera kết nối Wifi, KHÔNG hỗ trợ kết nối dây mạng LAN TÍNH NĂNG SẢN PHẨM- Camera ngoài t...",428000,428000,0,0,2,5,196510,ĐiệnTửSàiGòn,1000,available,"TẶNG THẺ XỊN 64GB -CAMERA YOOSEE 5.0 MPX SIÊU SẮC NÉT, XEM ĐÊM FULL MÀU, CHỐNG NƯỚC TUYỆT ĐỐI, ĐÀM THOẠI 2 CHIỀU -HÀNG NHẬP KHẨU",111625,Yoosee,Trong nước
124,76596649,7576241680651, **** Lưu ý: Mã TY1 và TY2 là một ạ!Camera quay & quét kết nối WiFi thông minhDễ dàng quan sát toàn bộ không gian của bạn với phạm vi quan sát 360 độ của Camera TY2 cùng tính năng theo dõ...,545000,545000,0,0,4,27,113681,NTS Computer,1000,available,Camera IP Wifi Ezviz TY2 Quét 360 Độ Hồng Ngoại Đêm Lên Đến 10M Đàm Thoại Hai Chiều Theo Dõi Chuyển Động - Hàng Chính Hãng,247217,EZVIZ,Trong nước
125,100251571,5584558015578,"Camera wifi chuẩn 3 râu 11 LED Full HD,KÈM THẺ NHỚ 64GSẢN PHẨM ĐƯỢC PHÂN PHỐI BỞI CTY ĐIỆN TỬ HOÀNG THỊNHCamera với 3 râu cho khả năng thu sóng wifi cực tốt, giúp tín hiệu đường truyền luôn ổn định v...",379000,379000,0,0,6,18,40472,Dien Tu Hoang Thinh,1000,available,"Camera wifi Yoosee chuẩn 3 râu 11 LED Full HD,KÈM THẺ NHỚ 64G - hàng chính hãng",111625,Yoosee,Trong nước
126,242643936,6197541076262,"Lưu ý: Nhiều trường hợp do dùng thẻ nhớ không chính hãng nên camera không nhận thẻ nhớ, trong trường hợp đó shop không hỗ trợ lỗi đọc thẻ nhớ. Để được hỗ trợ tốt nhất hãy mua kèm thẻ nhớ của shop.- K...",498000,700000,202000,29,14,58,222073,TRANGIATELECOM,1000,available,"Camera wifi IP 2M IMOU C22EP chống trộm, chống ngược sáng - Hàng chính hãng",416097,IMOU,Trong nước
127,198254269,7585353887800,"  Thiết kế trang nhã, hợp thời   Với thiết kế tối giản nhưng vô cùng sang trọng, Imou Rex trở thành điểm nhấn cho căn nhà của bạn, hoạ hợp với mọi phong cách thiết kế nội thất.   Độ phân giải Full ...",899000,1647000,748000,45,1,4,302021,IMOU OFFICIAL STORE,1000,available,Camera Wifi Imou Rex (2MP) I Phát hiện con người I Theo dõi thông minh I Đàm thoại 2 chiều I Hàng chính hãng,416097,IMOU,Trong nước
128,249302176,8425360903513,THÔNG TIN SẢN PHẨM- Camera Wifi Yoosee hình dạng bóng đèn ỐP TRẦN- Cảm biến ảnh 1920 x 1080 pixels- Độ phân giải Full HD- Ống kính tiêu chuẩn 3.6mm- Tầm nhìn hồng ngoại ban đêm ~10m- Hỗ trợ đèn sáng ...,248000,248000,0,0,0,0,0,,0,available,CAMERA YOOSEE IP HÌNH BÓNG ĐÈN 8 LED MẪU MỚI 2.0MPX - MÃ HK211 - XOAY 360 ĐỘ,111461,OEM,Trong nước
129,203991471,9810458321875,"Camera wifi không dây IMOU IPC-A42P-B (4.0 Megapixel, tích hợp Mic ghi âm, chuẩn chống nước IP67) 1. ƯU ĐIỂM CỦA CAMERA WIFI KHÔNG DÂY IMOU IPC-A42P-B:Công nghệ tiên tiến cải thiện chất lượng hình ả...",690000,690000,0,0,4,23,298886,CAMERA PHƯƠNG ĐÔNG Store,1000,available,"CAMERA WIFI IMOU IPC A42P IMOU 4M 2K SIÊU NÉT, ĐÀM THOẠI 2 CHIỀU, XOAY 360 ĐỘ - HÀNG CHÍNH HÃNG",416097,IMOU,Trong nước
130,199268497,4595231568834,"Dù ở bất cứ đâu, bạn đều có thể trông coi bé con nhà mình bằng thiết bị giám sát trẻ em đầu tiên của EZVIZ. Bước tiến mới nhất này từ EZVIZ biến camera công nghệ AI tân tiến thành một trợ lý vẻ ngoài ...",1490000,3450000,1960000,57,1,6,1,Tiki Trading,1000,available,Camera Baby Trông Trẻ EZVIZ BM1 1080P - Hàng Chính Hãng,247217,EZVIZ,Trong nước
131,22360529,1020183156201,"* Sản phẩm chưa có thẻ nhớ, Quý khách vui lòng bấm vào đường dẫn dưới đây để mua thêm thẻ nhớ:=> Thẻ Nhớ 32Gb | ĐiệnTửSàiGòn | Tiki=> Thẻ Nhớ 64Gb | ĐiệnTửSàiGòn | Tiki THÔNG TIN SẢN PHẨM- ...",390000,390000,0,0,0,0,0,,0,available,Camera IP Ngoài Trời Yoosee X2000 - Xoay 360 - Hồng Ngoại Quay Đêm - Hàng Chính Hãng,111625,Yoosee,Trong nước
132,205893133,3911206351171,Camera IP Wifi IMOU IPC C22EP FullHD 1080P - Hàng Chính HãngIPC-C22EP là dòng camera IP kết nối không dây của hãng IMou một thương hiệu  chất lượng của hãng Dahua. Kiểu dáng Cube lắp đặt trong nhà. I...,470000,470000,0,0,11,55,265319,Shop Phân Phối Camera,1000,available,Camera IP Wifi IMOU IPC C22EP FullHD 1080P - Hàng Chính Hãng,416097,IMOU,Trong nước
133,51419584,6844067114935,"Giới thiệu sản phẩmBlurams Outdoor Pro là một camera giám sát kích thước nhỏ gọn có chiều rộng gần 4 inch - dài 4 inch, và chỉ cao dưới 3 inch. Chiếc camera nhỏ bé này được thiết kế để gắn bên ngoài ...",1238000,1290000,52000,4,9,34,101914,Blurams Official,1000,available,Camera giám sát ngoài trời Blurams Outdoor  Pro A21C - Hàng chính hãng,659085,Blurams,Trong nước
134,249549812,4204423041951,"* Sản phẩm có 2 thuộc tính lựa chọn, Quý khách lưu ý chọn đúng thuộc tính cần mua:1. CAMERA + THẺ 32GB2. CAMERA + THẺ 64GB* Camera kết nối Wifi - Không hỗ trợ cổng mạng LAN I - CAMERA WIFI DẠNG B...",679000,760000,81000,11,2,7,196510,ĐiệnTửSàiGòn,1000,available,[COMBO 2 CAMERA KÈM THẺ NHỚ - LOGO XÁM] Camera Wifi Bóng Đèn Yoosee 8 LED Và Camera Wifi Yoosee Ngoài Trời Mini 36 LED - Xoay 360 Độ Đàm Thoại 2 Chiều - Báo Động Bật Đèn Hú Còi - Bật Đèn Led Sáng Trắng Ban Đêm Có Màu - Hàng Nhập Khẩu,111625,Yoosee,Trong nước
135,21193149,8497776350309,Thông Số Kỹ ThuậtĐộ phân giải chuẩn Full HD 1080P.Chất liệu Vỏ nhựa cứng theo tiêu chuẩn IP66 chịu được nắng mưa trong môi trường ngoài trời.Chức năng đàm thoại 2 chiều.Hệ thống trang bị đèn LED hồng...,430000,430000,0,0,0,0,0,,0,available,Camera Yoosse ngoài trời 6 đèn 2 anten 1 adapter cao cấp - Hàng nhập khẩu,111625,Yoosee,Trong nước
136,213695630,4432491207915,"* Sản phẩm có 3 thuộc tính lựa chọn, Quý khách lưu ý chọn đúng thuộc tính cần mua:1. CAMERA KHÔNG THẺ2. CAMERA + THẺ 32GB3. CAMERA + THẺ 64GB* Camera kết nối Wifi - Không hỗ trợ cổng mạng LAN TÍ...",456000,456000,0,0,1,2,196510,ĐiệnTửSàiGòn,1000,available,"Camera IP Wifi Ngoài trời Yoosee PTZ 2 Râu FullHD 1080P 6 LED trợ sáng, 4 LED hồng ngoại, đàm thoại 2 chiều, hỗ trợ xoay 350 độ - hàng chính hãng",111625,Yoosee,Trong nước
137,173357113,3524428226675,Camera quan sát IMOU 4MP Ranger 2C IPC-TA42PPhát hiện con người | Full HD 1080p | Ghi hình toàn cảnh 360 độ | Tích hợp còi báo động | Theo dõi thông minh theo chuyển động | Chế độ riêng tư | Cảnh báo...,639000,639000,0,0,2,24,40472,Dien Tu Hoang Thinh,1000,available,"Camera Wifi IMOU Ranger 2 - TA42CP 4MP, Hàng Chính Hãng.",416097,IMOU,Trong nước
138,206231184,8417005652456,Camera IP hồng ngoại không dây 4.0 Megapixel DAHUA IPC F42FEP IMOU- DAHUA IPC F42FEP IMOU là dòng camera IP hồng ngoại không dây ngoài trời Full Color 4.0 Megapixel.- Cảm biến hình ảnh: Cảm biến Son...,1090000,1090000,0,0,10,34,265319,Shop Phân Phối Camera,1000,available,"Camera Wifi imou Bullet IPC F42FEP 4.0 Megapixel, Fullcolor có màu ban đêm, có đàm thoại 2 chiều, báo động - hàng chính hãng",416097,IMOU,Trong nước
139,19763768,5049440581866,"Camera IP Wifi EZVIZ CS-C1C-D0-1D1WFR (C1C 1080P) Camera Wifi thông minh trong nhà C1C với độ phân giải HD 1080P đáp ứng tầm nhìn ban đêm sắc nét. Được thiết kế để lắp đặt và cài đặt đơn giản, nhan...",480000,480000,0,0,2,2,48369,KHO SỈ CÔNG NGHỆ,1000,available,CAMERA WIFI IP EZVIZ C1C CS-C1C-D0-1D2WFR 1080P Full HD - HÀNG CHÍNH HÃNG,247217,EZVIZ,Trong nước
140,184649752,4273111964458,"* Sản phẩm có 3 thuộc tính lựa chọn, Quý khách lưu ý chọn đúng thuộc tính cần mua1. CAMERA KHÔNG THẺ2. CAMERA + THẺ 64GB3. CAMERA + THẺ 64GB* Camera kết nối Wifi - Không hỗ trợ cổng mạng L...",300000,300000,0,0,0,0,0,,0,available,"CAMERA PTZ YOOSEE 5.0 MPX 14 LED SIÊU SẮC NÉT, ĐÀM THOẠI 2 CHIỀU, ĐÊM CÓ MÀU, XEM ĐÊM NÉT - HÀNG NHẬP KHẨU",111625,Yoosee,Trong nước
141,248703492,1943841495751,"* Sản phẩm có 3 thuộc tính lựa chọn, Quý khách lưu ý chọn đúng thuộc tính cần mua:1. CAMERA KHÔNG THẺ2. CAMERA + THẺ 32GB3. CAMERA + THẺ 32GB* Camera kết nối Wifi, KHÔNG hỗ trợ kết nối dây...",328000,328000,0,0,38,139,196510,ĐiệnTửSàiGòn,1000,available,Camera Yoosee PTZ MINI 28Led 3.0M Xoay 360 độ siêu nét - Có Màu Ban Đêm- Hàng Chính Hãng,111625,Yoosee,Trong nước
142,187251286,3626600152020,"Camera IP không dây chất liệu vỏ nhựa.Độ phân giải Full HD.H265Quan sát tầm xa hồng ngoại 10m.Tính năng phát hiện người, phát hiện tiếng ồn, phát hiện chuyển động, theo dõi thông minh.Tính năng Wifi H...",529900,529900,0,0,0,0,0,,0,available,Camera Imou A22EP-A-H265 hàng chính hãng DSS,416097,IMOU,Trong nước
143,12672231,3122426222853,"Bộ kit camera Wifi 4 kênh 2.0MP Full HD quan sát ngày đêmCác tính năng khác: ghi hình theo chuyển động (Motion Detection), gửi Email báo động …Bộ kit camera 4 kênh thích hợp lắp cả trong nhà và ngoà...",2850000,2850000,0,0,1,12,71576,Nam Phong CCTV,1000,available,Bộ Camera IP Wifi Không Dây NVR Kit 4 Kênh 2.0MP,111461,OEM,Trong nước
144,103822273,9608685862713,"Thiết kế nhỏ gọn, sang trọngCamera IP Mi Home 360 Độ 2K Xiaomi BHR4457GL dễ dàng lắp đặt cho mọi vị trí như đặt bàn, kệ tủ hay treo tường, gắn trần với kích thước nhỏ gọn, màu trắng tinh tế, hiện đại...",1290000,1290000,0,0,7,23,27572,NGUYENVUSTORE,1000,available,Camera IP Mi Home 360 Độ 2K Xiaomi BHR4457GL - Hàng Chính Hãng,25422,Xiaomi,Trong nước
145,242482796,7938469104671,"Yoosee Solar PT Camera CG19-46Giới thiệu sản phẩm:Sử dụng tắm năng lượng mặt trời, kết nối 4G, 100% không dây.Năng lượng sử dụng cực thấp, ổn định và lâu dàiĐộ phân giải 4.0MPx, hình ảnh sắc nét....",1579000,1579000,0,0,2,4,40472,Dien Tu Hoang Thinh,1000,available,Camera Yoosee PT năng lượng mặt trời CG19-46 (Solar PT Camera 4.0MPx) - Hàng chính hãng,111625,Yoosee,Trong nước
146,99341534,4410522497711,"Bộ Kit camera IP Wifi HIKVISION NK42W0HTrọn bộ Kit NK42W0 bao gồm 4 Camera + 1 Đầu ghi hìnhĐầu ghi Wifi 4 kênh Hikvision DS-7104NI-K1/W/MChuẩn nén: H.265+/H.265/H.264+/H.264Băng thông đầu vào: 50Mbps,...",3890000,3890000,0,0,1,3,265319,Shop Phân Phối Camera,1000,available,"Bộ kít CAMERA IP HIKVISION NK42W0H (BAO GỒM 1 ĐẦU GHI,4CAMERA,4 NGUỒN 12V,1 Ổ CỨNG 500G) HÀNG CHÍNH HÃNG.",228677,Hikvison,Trong nước
147,98980960,5116965840542,"Camera Ngoài Trời IP WIFI VITACAM VB1095 - 3Mpx Ultra HD 2K – Chip HISILICON Mới Nhất 2022CAMERA VITACAM VB1095 CAMERA QUAN SÁT ĐÊM ĐẦY MÀU SẮC HỆ THỐNG 10 ĐÈN LED ĐỘ SÁNG CÔNG SUẤT CAO, ĐỘ PHÂN GIẢI...",567000,630000,63000,10,0,3,298886,CAMERA PHƯƠNG ĐÔNG Store,1000,available,CAMERA IP WIFI NGOÀI TRỜI VITACAM VB1090 - 3MPX ULTRA HD 1080 - Ban đêm có màu - Hàng Nhập khẩu,199155,Vitacam,Trong nước
148,205591196,3793190787974,"CAMERA WIFI YOOSEE PTZ NGOÀI TRỜI - PHIÊN BẢN NÂNG CẤP 14 LED - XOAY 4 CHIỀU ĐÀM THOẠI 2 CHIỀU * Sản phẩm có 4 thuộc tính lựa chọn, Quý khách lưu ý chọn đúng thuộc tính cần mua:1. CAMERA KHÔNG THẺ...",418000,418000,0,0,0,0,0,,0,available,"CAMERA WIFI YOOSEE C11, PTZ (10 LED) HÀNG NHẬP KHẨU",111625,Yoosee,Trong nước
149,197719893,1668480326174,"Camera EZVIZ C6N Smart IR được trang bị chức năng Smart IR, sử dụng ánh sáng hồng ngoại (IR) tiên tiến để thu được nhiều chi tiết hơn trong ánh sáng mờ. Với tầm nhìn 360 độ và chức năng theo dõi thông...",650000,650000,0,0,0,38,308736,Yennailspa,1000,available,Camera IP Wifi Trong Nhà EZVIZ C6N 1080p - Hàng Chính Hãng,247217,EZVIZ,Trong nước
150,198254255,3548748365731,  Camera Imou Bullet 2E được cải tiến với công nghệ Full Color giúp ghi hình màu rõ nét kể cả vào ban đêm.   Phát hiện chuyển động của người lạ | QHD | H.265 | Ghi hình màu ban đêm | Tích hợp micro ...,1085000,1989000,904000,45,0,2,302021,IMOU OFFICIAL STORE,1000,available,Camera Wifi Imou Bullet 2E (4MP) I 4 chế độ ban đêm I Chống nước IP67 I Phát hiện con người I Hàng chính hãng,416097,IMOU,Trong nước
151,129077100,1857769686906,Combo Camera Wi-fi Trong Nhà EZVIZ C6W 4MP Kèm Thẻ Nhớ Kioxia 32GB/64GB - Hàng Chính Hãng...,1109000,1109000,0,0,0,3,113681,NTS Computer,1000,available,Combo Camera Wi-fi Trong Nhà EZVIZ C6W 4MP Kèm Thẻ Nhớ  32GB/64GB - Hàng Chính Hãng,247217,EZVIZ,Trong nước
152,92559195,7347376471121,       Bộ 2 cáp truyền tín hiệu Jack Poe cho camera IP thông thường - Jack POE   Bộ truyền tín hiệu Poe biến camera thường thành camera Poe   - Điện áp đầu vào: ≤50V   - Truyền dẫn hiện tại: 1A...,29000,29000,0,0,2,6,265319,Shop Phân Phối Camera,1000,available,Bộ 2 cáp truyền tín hiệu Jack Poe cho camera IP thông thường - Jack POE,111461,OEM,Trong nước
153,204392966,3748464704730,Bộ Kit camera IP Wifi HIKVISION NK42W0Trọn bộ Kit NK42W0 bao gồm 4 Camera + 1 Đầu ghi hình*) Đầu ghi Wifi 4 kênh Hikvision DS-7104NI-K1/W/M - Chuẩn nén: H.265+/H.265/H.264+/H.264- Băng...,3590000,3590000,0,0,3,7,265319,Shop Phân Phối Camera,1000,available,Bộ Kit camera IP Wifi HIKVISION NK42W0 - Hàng Chính Hãng,174069,Hikvision,Trong nước
154,125607081,3124655732882,"Camera IP Trụ 4M chuẩn nén H.265++ Cảm biến 1/3"" Progressive Scan CMOS+ Chuẩn nén H.265+/H.264+/H.265/H.264+ Hỗ trợ 2 luồng dữ liệu+ Độ nhạy sáng: 0.01 Lux @ (F2.0, AGC ON), B/W: 0 Lux với IR.+ Độ p...",1090000,1090000,0,0,1,5,298886,CAMERA PHƯƠNG ĐÔNG Store,1000,available,"Camera IP 4 MP HIKVISION DS-2CD1043G0-IUF, có mic (Hàng Chính hãng Hikvision)",174069,Hikvision,Trong nước
155,153139914,6072981919849,"Camera wifi không dây tích hợp AI Ezviz C8PF 2MP, 2 ống kính képCamera ống kính kép + quay quét wifi •Độ phân giải 1920x1080 @ 15fps• Hai ống kính 2.8mm và 12mm• Chế độ xem Picture in Picture cả trê...",1490000,1490000,0,0,0,5,265319,Shop Phân Phối Camera,1000,available,"Camera wifi không dây tích hợp AI Ezviz C8PF 2MP, ống kính kép, ghi âm, xoay 360 độ (hàng chính hãng)",247217,EZVIZ,Trong nước
156,187637105,4928548602869,Combo Camera WiFi Ngoài Trời TP-Link Tapo C310 3MP và Thẻ Nhớ MicroSD Kioxia 32Gb/64Gb/128GbVideo Độ Nét Cực Cao: Ghi lại mọi hình ảnh ở độ phân giải 3MP cực kì sắc nét.Mạng Có Dây hoặc Không Dây: ...,1009000,1679000,670000,40,16,73,154163,TP-Link Official Store,1000,available,Combo Camera WiFi Ngoài Trời TP-Link Tapo C310 3MP và Thẻ Nhớ MicroSD Kioxia 32Gb/64Gb/128Gb - Hàng Chính Hãng,27464,TP-Link,Trong nước
157,44820374,4331286225198,"Bảo an cho bạn - cả ngày lẫn đêmSpecificationsThông số mẫuMẫuCS-C6N-A0-1C2WFRCameraCảm biến hình ảnhCMOS Quét liên tục 1/4”Tốc độ màn trậpMàn trập tự điều chỉnhỐng kính4mm@ F2.4, góc quan ...",570000,570000,0,0,1,4,155336,Điện Tử Siêu Nhỏ,1000,available,Camera IP EZVIZ C6N 2MP 1080p Smart Night Vision - Tặng Thẻ Nhớ NETAC 32GB - Hàng Chính Hãng,247217,EZVIZ,Trong nước
158,24830860,7452113131820,"Camera IP Wifi V380 có thiết kế nhỏ gọn và cũng rất nhẹ. V380 vẫn giữ màu trắng ẩn mình như bao sản phẩm Camera khác, giúp cho việc ngụy trang hay lắp đặt dễ dàng hơn.Với tính năng phát hiện thông mi...",295000,295000,0,0,0,3,115813,Royal Stores,1000,available,Camera IP V380 Wifi Quan Sát Chống Trộm Chuẩn HD,111461,OEM,Trong nước
159,214672890,5787548005085,"Thông số kỹ thuật camera Wifi quay quét EZVIZ C8W 4MP 2K– Cảm biến ảnh: 1/2.7” Progressive Scan CMOS– Độ nhạy sáng tối thiểu: 0.5 Lux @(F1.6, AGC ON), 0 Lux with IR– Ống kính: 4mm/6mm– Quan sát ...",1400000,1400000,0,0,0,0,0,,0,available,Camera IP Wifi quay quét EZVIZ C8W 4MP - Đàm thoại 2 chiều - Hàng chính hãng,247217,EZVIZ,Trong nước
160,206245802,1540901792633,Mô Tả Sản PhẩmCamera IP hồng ngoại không dây 2.0 Megapixel EZVIZ C6N 1080P -       Cảm biến hình ảnh: 1/4 inch Progressive Scan CMOS.-       Chuấn nén hình ảnh: H.264.-       Độ phân giải...,620000,620000,0,0,6,30,265319,Shop Phân Phối Camera,1000,available,"Camera Wifi Trong Nhà EZVIZ C6N 2M QUAY 360 độ, đàm thoại 2 chiều - Hàng Chính Hãng",247217,EZVIZ,Trong nước
161,212935795,4558479658334,"Thông Số Kỹ Thuật:- Vitacam DZ3000 độ phân giải 3.0mpx chất lượng hình ảnh Ultra HD 1296P- Chip xử lý Hisilicon - 1/2.9’’CMOS HIS3518EV200- Tùy biến chất lượng hình ảnh contrast, brightness, satura...",630000,700000,70000,10,0,2,298886,CAMERA PHƯƠNG ĐÔNG Store,1000,available,Camera IP Wifi Ngoài trời 3MP VITACAM DZ3000 Pro Siêu Nét Xoay 355 độ - Hàng chính hãng,199155,Vitacam,Trong nước
162,213686529,4030498803086,Sử dụng App: Yoosee - Độ phân giải: 1920 * 1080P - Ống kính: HD cố định - Chuẩn nén video : H.264 - Hỗ trợ thẻ nhớ: TF Max.128G - Chức năng ngày và đêm: Auto HD IR-CUT - Phát hiện chuyển động: Được hỗ...,246900,246900,0,0,3,16,113681,NTS Computer,1000,available,CAMERA YOOSEE IP HÌNH BÓNG ĐÈN 8 LED MẪU MỚI 2.0MPX - MÃ HK211 - XOAY 360 ĐỘ,111461,OEM,Trong nước
163,114447618,9725742292724,"Bảo an cho bạn - cả ngày lẫn đêmSpecificationsThông số mẫuMẫuCS-C6N-A0-1C2WFRCameraCảm biến hình ảnhCMOS Quét liên tục 1/4”Tốc độ màn trậpMàn trập tự điều chỉnhỐng kính4mm@ F2.4, góc quan ...",505000,505000,0,0,1,1,155336,Điện Tử Siêu Nhỏ,1000,available,Camera IP Wifi Ezviz C6N 1080p-Hàng Chính Hãng,247217,EZVIZ,Trong nước
